time,I,pol,r,ar,cc,kind,net_type
4,249.38,0.4,0.5,317,0.08,mean,dynamic
4,26.96,0.4,0.5,23,0.003,std,dynamic
5,249.94,0.4,0.5,317,0.08,mean,dynamic
5,21.3,0.4,0.5,23,0.003,std,dynamic
6,234.03,0.4,0.5,317,0.08,mean,dynamic
6,18.23,0.4,0.5,23,0.003,std,dynamic
7,213.53,0.4,0.5,317,0.08,mean,dynamic
7,16.45,0.4,0.5,23,0.003,std,dynamic
8,193.28,0.4,0.5,317,0.08,mean,dynamic
8,15.75,0.4,0.5,23,0.003,std,dynamic
9,174.41,0.4,0.5,317,0.08,mean,dynamic
9,14.32,0.4,0.5,23,0.003,std,dynamic
10,156.78,0.4,0.5,317,0.08,mean,dynamic
10,13.97,0.4,0.5,23,0.003,std,dynamic
11,141.28,0.4,0.5,317,0.08,mean,dynamic
11,12.69,0.4,0.5,23,0.003,std,dynamic
12,127.0,0.4,0.5,317,0.08,mean,dynamic
12,12.7,0.4,0.5,23,0.003,std,dynamic
13,114.91,0.4,0.5,317,0.08,mean,dynamic
13,12.46,0.4,0.5,23,0.003,std,dynamic
14,102.81,0.4,0.5,317,0.08,mean,dynamic
14,11.49,0.4,0.5,23,0.003,std,dynamic
15,93.19,0.4,0.5,317,0.08,mean,dynamic
15,10.26,0.4,0.5,23,0.003,std,dynamic
16,83.5,0.4,0.5,317,0.08,mean,dynamic
16,9.78,0.4,0.5,23,0.003,std,dynamic
17,75.06,0.4,0.5,317,0.08,mean,dynamic
17,9.09,0.4,0.5,23,0.003,std,dynamic
18,67.34,0.4,0.5,317,0.08,mean,dynamic
18,8.4,0.4,0.5,23,0.003,std,dynamic
19,60.47,0.4,0.5,317,0.08,mean,dynamic
19,7.69,0.4,0.5,23,0.003,std,dynamic
20,54.91,0.4,0.5,317,0.08,mean,dynamic
20,7.31,0.4,0.5,23,0.003,std,dynamic
21,49.34,0.4,0.5,317,0.08,mean,dynamic
21,6.36,0.4,0.5,23,0.003,std,dynamic
22,43.62,0.4,0.5,317,0.08,mean,dynamic
22,5.31,0.4,0.5,23,0.003,std,dynamic
23,38.66,0.4,0.5,317,0.08,mean,dynamic
23,4.59,0.4,0.5,23,0.003,std,dynamic
24,35.25,0.4,0.5,317,0.08,mean,dynamic
24,4.88,0.4,0.5,23,0.003,std,dynamic
25,31.28,0.4,0.5,317,0.08,mean,dynamic
25,4.65,0.4,0.5,23,0.003,std,dynamic
26,27.84,0.4,0.5,317,0.08,mean,dynamic
26,4.55,0.4,0.5,23,0.003,std,dynamic
27,25.31,0.4,0.5,317,0.08,mean,dynamic
27,4.46,0.4,0.5,23,0.003,std,dynamic
28,22.41,0.4,0.5,317,0.08,mean,dynamic
28,3.81,0.4,0.5,23,0.003,std,dynamic
29,20.19,0.4,0.5,317,0.08,mean,dynamic
29,3.78,0.4,0.5,23,0.003,std,dynamic
30,17.97,0.4,0.5,317,0.08,mean,dynamic
30,3.82,0.4,0.5,23,0.003,std,dynamic
31,15.94,0.4,0.5,317,0.08,mean,dynamic
31,3.52,0.4,0.5,23,0.003,std,dynamic
32,14.31,0.4,0.5,317,0.08,mean,dynamic
32,3.04,0.4,0.5,23,0.003,std,dynamic
33,12.81,0.4,0.5,317,0.08,mean,dynamic
33,2.84,0.4,0.5,23,0.003,std,dynamic
34,11.47,0.4,0.5,317,0.08,mean,dynamic
34,2.57,0.4,0.5,23,0.003,std,dynamic
35,10.38,0.4,0.5,317,0.08,mean,dynamic
35,2.27,0.4,0.5,23,0.003,std,dynamic
36,9.44,0.4,0.5,317,0.08,mean,dynamic
36,2.33,0.4,0.5,23,0.003,std,dynamic
37,8.03,0.4,0.5,317,0.08,mean,dynamic
37,2.42,0.4,0.5,23,0.003,std,dynamic
38,7.34,0.4,0.5,317,0.08,mean,dynamic
38,2.23,0.4,0.5,23,0.003,std,dynamic
39,6.44,0.4,0.5,317,0.08,mean,dynamic
39,2.25,0.4,0.5,23,0.003,std,dynamic
40,5.47,0.4,0.5,317,0.08,mean,dynamic
40,2.06,0.4,0.5,23,0.003,std,dynamic
41,4.88,0.4,0.5,317,0.08,mean,dynamic
41,2.0,0.4,0.5,23,0.003,std,dynamic
42,4.34,0.4,0.5,317,0.08,mean,dynamic
42,1.9,0.4,0.5,23,0.003,std,dynamic
43,3.94,0.4,0.5,317,0.08,mean,dynamic
43,1.78,0.4,0.5,23,0.003,std,dynamic
44,3.59,0.4,0.5,317,0.08,mean,dynamic
44,1.45,0.4,0.5,23,0.003,std,dynamic
45,3.38,0.4,0.5,317,0.08,mean,dynamic
45,1.36,0.4,0.5,23,0.003,std,dynamic
46,3.0,0.4,0.5,317,0.08,mean,dynamic
46,1.3,0.4,0.5,23,0.003,std,dynamic
47,2.84,0.4,0.5,317,0.08,mean,dynamic
47,1.25,0.4,0.5,23,0.003,std,dynamic
48,2.47,0.4,0.5,317,0.08,mean,dynamic
48,1.32,0.4,0.5,23,0.003,std,dynamic
0,5.0,0.5,0.5,293,0.08,mean,static
0,0.0,0.5,0.5,25,0.002,std,static
1,19.66,0.5,0.5,293,0.08,mean,static
1,3.15,0.5,0.5,25,0.002,std,static
2,89.47,0.5,0.5,293,0.08,mean,static
2,17.29,0.5,0.5,25,0.002,std,static
3,203.28,0.5,0.5,293,0.08,mean,static
3,29.79,0.5,0.5,25,0.002,std,static
4,244.69,0.5,0.5,293,0.08,mean,static
4,23.82,0.5,0.5,25,0.002,std,static
5,237.31,0.5,0.5,293,0.08,mean,static
5,21.39,0.5,0.5,25,0.002,std,static
6,222.03,0.5,0.5,293,0.08,mean,static
6,21.27,0.5,0.5,25,0.002,std,static
7,205.09,0.5,0.5,293,0.08,mean,static
7,20.45,0.5,0.5,25,0.002,std,static
8,187.59,0.5,0.5,293,0.08,mean,static
8,18.15,0.5,0.5,25,0.002,std,static
9,170.34,0.5,0.5,293,0.08,mean,static
9,15.68,0.5,0.5,25,0.002,std,static
10,152.5,0.5,0.5,293,0.08,mean,static
10,12.34,0.5,0.5,25,0.002,std,static
11,134.97,0.5,0.5,293,0.08,mean,static
11,10.37,0.5,0.5,25,0.002,std,static
12,120.31,0.5,0.5,293,0.08,mean,static
12,8.27,0.5,0.5,25,0.002,std,static
13,107.69,0.5,0.5,293,0.08,mean,static
13,9.01,0.5,0.5,25,0.002,std,static
14,98.53,0.5,0.5,293,0.08,mean,static
14,9.64,0.5,0.5,25,0.002,std,static
15,90.22,0.5,0.5,293,0.08,mean,static
15,9.15,0.5,0.5,25,0.002,std,static
16,81.59,0.5,0.5,293,0.08,mean,static
16,9.46,0.5,0.5,25,0.002,std,static
17,73.62,0.5,0.5,293,0.08,mean,static
17,9.25,0.5,0.5,25,0.002,std,static
18,67.0,0.5,0.5,293,0.08,mean,static
18,7.97,0.5,0.5,25,0.002,std,static
19,60.47,0.5,0.5,293,0.08,mean,static
19,7.01,0.5,0.5,25,0.002,std,static
20,54.69,0.5,0.5,293,0.08,mean,static
20,6.59,0.5,0.5,25,0.002,std,static
21,48.91,0.5,0.5,293,0.08,mean,static
21,6.56,0.5,0.5,25,0.002,std,static
22,43.5,0.5,0.5,293,0.08,mean,static
22,5.77,0.5,0.5,25,0.002,std,static
23,38.75,0.5,0.5,293,0.08,mean,static
23,5.06,0.5,0.5,25,0.002,std,static
24,34.91,0.5,0.5,293,0.08,mean,static
24,4.82,0.5,0.5,25,0.002,std,static
25,31.5,0.5,0.5,293,0.08,mean,static
25,4.82,0.5,0.5,25,0.002,std,static
26,27.81,0.5,0.5,293,0.08,mean,static
26,4.9,0.5,0.5,25,0.002,std,static
27,25.19,0.5,0.5,293,0.08,mean,static
27,4.86,0.5,0.5,25,0.002,std,static
28,22.12,0.5,0.5,293,0.08,mean,static
28,4.34,0.5,0.5,25,0.002,std,static
29,19.5,0.5,0.5,293,0.08,mean,static
29,4.24,0.5,0.5,25,0.002,std,static
30,17.25,0.5,0.5,293,0.08,mean,static
30,3.81,0.5,0.5,25,0.002,std,static
31,15.53,0.5,0.5,293,0.08,mean,static
31,3.51,0.5,0.5,25,0.002,std,static
32,13.25,0.5,0.5,293,0.08,mean,static
32,3.24,0.5,0.5,25,0.002,std,static
33,11.62,0.5,0.5,293,0.08,mean,static
33,3.0,0.5,0.5,25,0.002,std,static
34,10.31,0.5,0.5,293,0.08,mean,static
34,3.04,0.5,0.5,25,0.002,std,static
35,9.19,0.5,0.5,293,0.08,mean,static
35,3.03,0.5,0.5,25,0.002,std,static
36,8.19,0.5,0.5,293,0.08,mean,static
36,2.91,0.5,0.5,25,0.002,std,static
37,7.19,0.5,0.5,293,0.08,mean,static
37,3.01,0.5,0.5,25,0.002,std,static
38,6.38,0.5,0.5,293,0.08,mean,static
38,2.89,0.5,0.5,25,0.002,std,static
39,5.72,0.5,0.5,293,0.08,mean,static
39,2.49,0.5,0.5,25,0.002,std,static
40,5.31,0.5,0.5,293,0.08,mean,static
40,2.39,0.5,0.5,25,0.002,std,static
41,4.94,0.5,0.5,293,0.08,mean,static
41,2.36,0.5,0.5,25,0.002,std,static
42,4.38,0.5,0.5,293,0.08,mean,static
42,2.19,0.5,0.5,25,0.002,std,static
0,5.0,0.5,0.5,333,0.114,mean,dynamic
0,0.0,0.5,0.5,22,0.023,std,dynamic
1,18.97,0.5,0.5,333,0.114,mean,dynamic
1,2.98,0.5,0.5,22,0.023,std,dynamic
2,85.91,0.5,0.5,333,0.114,mean,dynamic
2,19.1,0.5,0.5,22,0.023,std,dynamic
3,208.62,0.5,0.5,333,0.114,mean,dynamic
3,34.77,0.5,0.5,22,0.023,std,dynamic
4,262.81,0.5,0.5,333,0.114,mean,dynamic
4,28.6,0.5,0.5,22,0.023,std,dynamic
5,262.22,0.5,0.5,333,0.114,mean,dynamic
5,21.59,0.5,0.5,22,0.023,std,dynamic
6,245.84,0.5,0.5,333,0.114,mean,dynamic
6,21.1,0.5,0.5,22,0.023,std,dynamic
7,224.56,0.5,0.5,333,0.114,mean,dynamic
7,17.18,0.5,0.5,22,0.023,std,dynamic
8,203.34,0.5,0.5,333,0.114,mean,dynamic
8,15.16,0.5,0.5,22,0.023,std,dynamic
9,182.97,0.5,0.5,333,0.114,mean,dynamic
9,13.25,0.5,0.5,22,0.023,std,dynamic
10,165.03,0.5,0.5,333,0.114,mean,dynamic
10,11.72,0.5,0.5,22,0.023,std,dynamic
11,147.97,0.5,0.5,333,0.114,mean,dynamic
11,12.14,0.5,0.5,22,0.023,std,dynamic
12,132.59,0.5,0.5,333,0.114,mean,dynamic
12,11.19,0.5,0.5,22,0.023,std,dynamic
13,118.88,0.5,0.5,333,0.114,mean,dynamic
13,10.65,0.5,0.5,22,0.023,std,dynamic
14,106.91,0.5,0.5,333,0.114,mean,dynamic
14,10.34,0.5,0.5,22,0.023,std,dynamic
15,96.41,0.5,0.5,333,0.114,mean,dynamic
15,9.45,0.5,0.5,22,0.023,std,dynamic
16,86.88,0.5,0.5,333,0.114,mean,dynamic
16,9.02,0.5,0.5,22,0.023,std,dynamic
17,78.38,0.5,0.5,333,0.114,mean,dynamic
17,8.79,0.5,0.5,22,0.023,std,dynamic
18,69.94,0.5,0.5,333,0.114,mean,dynamic
18,7.93,0.5,0.5,22,0.023,std,dynamic
19,62.91,0.5,0.5,333,0.114,mean,dynamic
19,7.52,0.5,0.5,22,0.023,std,dynamic
20,57.28,0.5,0.5,333,0.114,mean,dynamic
20,6.99,0.5,0.5,22,0.023,std,dynamic
21,51.75,0.5,0.5,333,0.114,mean,dynamic
21,6.66,0.5,0.5,22,0.023,std,dynamic
22,46.06,0.5,0.5,333,0.114,mean,dynamic
22,5.69,0.5,0.5,22,0.023,std,dynamic
23,41.56,0.5,0.5,333,0.114,mean,dynamic
23,5.72,0.5,0.5,22,0.023,std,dynamic
24,37.47,0.5,0.5,333,0.114,mean,dynamic
24,5.36,0.5,0.5,22,0.023,std,dynamic
25,33.44,0.5,0.5,333,0.114,mean,dynamic
25,5.19,0.5,0.5,22,0.023,std,dynamic
26,29.94,0.5,0.5,333,0.114,mean,dynamic
26,4.84,0.5,0.5,22,0.023,std,dynamic
27,26.66,0.5,0.5,333,0.114,mean,dynamic
27,4.44,0.5,0.5,22,0.023,std,dynamic
28,24.12,0.5,0.5,333,0.114,mean,dynamic
28,4.11,0.5,0.5,22,0.023,std,dynamic
29,21.88,0.5,0.5,333,0.114,mean,dynamic
29,4.12,0.5,0.5,22,0.023,std,dynamic
30,19.94,0.5,0.5,333,0.114,mean,dynamic
30,4.21,0.5,0.5,22,0.023,std,dynamic
31,18.09,0.5,0.5,333,0.114,mean,dynamic
31,4.12,0.5,0.5,22,0.023,std,dynamic
32,16.03,0.5,0.5,333,0.114,mean,dynamic
32,3.14,0.5,0.5,22,0.023,std,dynamic
33,13.88,0.5,0.5,333,0.114,mean,dynamic
33,3.15,0.5,0.5,22,0.023,std,dynamic
34,12.31,0.5,0.5,333,0.114,mean,dynamic
34,3.12,0.5,0.5,22,0.023,std,dynamic
35,11.0,0.5,0.5,333,0.114,mean,dynamic
35,3.0,0.5,0.5,22,0.023,std,dynamic
36,9.81,0.5,0.5,333,0.114,mean,dynamic
36,2.82,0.5,0.5,22,0.023,std,dynamic
37,8.84,0.5,0.5,333,0.114,mean,dynamic
37,2.94,0.5,0.5,22,0.023,std,dynamic
38,8.06,0.5,0.5,333,0.114,mean,dynamic
38,2.98,0.5,0.5,22,0.023,std,dynamic
39,7.16,0.5,0.5,333,0.114,mean,dynamic
39,3.12,0.5,0.5,22,0.023,std,dynamic
40,6.44,0.5,0.5,333,0.114,mean,dynamic
40,2.87,0.5,0.5,22,0.023,std,dynamic
41,5.75,0.5,0.5,333,0.114,mean,dynamic
41,2.85,0.5,0.5,22,0.023,std,dynamic
42,5.03,0.5,0.5,333,0.114,mean,dynamic
42,2.4,0.5,0.5,22,0.023,std,dynamic
43,4.47,0.5,0.5,333,0.114,mean,dynamic
43,2.21,0.5,0.5,22,0.023,std,dynamic
0,5.0,0.6,0.5,294,0.079,mean,static
0,0.0,0.6,0.5,27,0.002,std,static
1,20.56,0.6,0.5,294,0.079,mean,static
1,4.03,0.6,0.5,27,0.002,std,static
2,92.25,0.6,0.5,294,0.079,mean,static
2,18.73,0.6,0.5,27,0.002,std,static
3,204.28,0.6,0.5,294,0.079,mean,static
3,30.53,0.6,0.5,27,0.002,std,static
4,243.5,0.6,0.5,294,0.079,mean,static
4,25.52,0.6,0.5,27,0.002,std,static
5,235.81,0.6,0.5,294,0.079,mean,static
5,21.3,0.6,0.5,27,0.002,std,static
6,219.66,0.6,0.5,294,0.079,mean,static
6,20.53,0.6,0.5,27,0.002,std,static
7,202.41,0.6,0.5,294,0.079,mean,static
7,18.64,0.6,0.5,27,0.002,std,static
8,184.88,0.6,0.5,294,0.079,mean,static
8,16.38,0.6,0.5,27,0.002,std,static
9,167.91,0.6,0.5,294,0.079,mean,static
9,13.83,0.6,0.5,27,0.002,std,static
10,150.5,0.6,0.5,294,0.079,mean,static
10,12.81,0.6,0.5,27,0.002,std,static
11,135.19,0.6,0.5,294,0.079,mean,static
11,10.58,0.6,0.5,27,0.002,std,static
12,120.44,0.6,0.5,294,0.079,mean,static
12,9.46,0.6,0.5,27,0.002,std,static
13,107.44,0.6,0.5,294,0.079,mean,static
13,9.65,0.6,0.5,27,0.002,std,static
14,97.06,0.6,0.5,294,0.079,mean,static
14,9.58,0.6,0.5,27,0.002,std,static
15,87.41,0.6,0.5,294,0.079,mean,static
15,10.35,0.6,0.5,27,0.002,std,static
16,79.62,0.6,0.5,294,0.079,mean,static
16,10.28,0.6,0.5,27,0.002,std,static
17,72.41,0.6,0.5,294,0.079,mean,static
17,9.75,0.6,0.5,27,0.002,std,static
18,65.75,0.6,0.5,294,0.079,mean,static
18,9.66,0.6,0.5,27,0.002,std,static
19,59.38,0.6,0.5,294,0.079,mean,static
19,9.05,0.6,0.5,27,0.002,std,static
20,53.62,0.6,0.5,294,0.079,mean,static
20,8.17,0.6,0.5,27,0.002,std,static
21,48.72,0.6,0.5,294,0.079,mean,static
21,7.7,0.6,0.5,27,0.002,std,static
22,43.78,0.6,0.5,294,0.079,mean,static
22,7.21,0.6,0.5,27,0.002,std,static
23,39.34,0.6,0.5,294,0.079,mean,static
23,6.89,0.6,0.5,27,0.002,std,static
24,35.72,0.6,0.5,294,0.079,mean,static
24,6.37,0.6,0.5,27,0.002,std,static
25,32.25,0.6,0.5,294,0.079,mean,static
25,5.85,0.6,0.5,27,0.002,std,static
26,29.03,0.6,0.5,294,0.079,mean,static
26,5.97,0.6,0.5,27,0.002,std,static
27,26.09,0.6,0.5,294,0.079,mean,static
27,5.24,0.6,0.5,27,0.002,std,static
28,23.31,0.6,0.5,294,0.079,mean,static
28,5.0,0.6,0.5,27,0.002,std,static
29,20.62,0.6,0.5,294,0.079,mean,static
29,4.77,0.6,0.5,27,0.002,std,static
30,18.59,0.6,0.5,294,0.079,mean,static
30,4.91,0.6,0.5,27,0.002,std,static
31,16.53,0.6,0.5,294,0.079,mean,static
31,4.74,0.6,0.5,27,0.002,std,static
32,14.5,0.6,0.5,294,0.079,mean,static
32,4.44,0.6,0.5,27,0.002,std,static
33,13.06,0.6,0.5,294,0.079,mean,static
33,4.08,0.6,0.5,27,0.002,std,static
34,11.19,0.6,0.5,294,0.079,mean,static
34,3.75,0.6,0.5,27,0.002,std,static
35,10.16,0.6,0.5,294,0.079,mean,static
35,3.62,0.6,0.5,27,0.002,std,static
36,9.09,0.6,0.5,294,0.079,mean,static
36,3.14,0.6,0.5,27,0.002,std,static
37,8.12,0.6,0.5,294,0.079,mean,static
37,2.8,0.6,0.5,27,0.002,std,static
38,7.22,0.6,0.5,294,0.079,mean,static
38,2.81,0.6,0.5,27,0.002,std,static
39,6.41,0.6,0.5,294,0.079,mean,static
39,2.55,0.6,0.5,27,0.002,std,static
40,5.72,0.6,0.5,294,0.079,mean,static
40,2.72,0.6,0.5,27,0.002,std,static
41,5.03,0.6,0.5,294,0.079,mean,static
41,2.59,0.6,0.5,27,0.002,std,static
42,4.5,0.6,0.5,294,0.079,mean,static
42,2.44,0.6,0.5,27,0.002,std,static
43,4.19,0.6,0.5,294,0.079,mean,static
43,2.32,0.6,0.5,27,0.002,std,static
44,3.88,0.6,0.5,294,0.079,mean,static
44,2.32,0.6,0.5,27,0.002,std,static
45,3.41,0.6,0.5,294,0.079,mean,static
45,2.26,0.6,0.5,27,0.002,std,static
0,5.0,0.6,0.5,333,0.138,mean,dynamic
0,0.0,0.6,0.5,29,0.003,std,dynamic
1,18.78,0.6,0.5,333,0.138,mean,dynamic
1,4.29,0.6,0.5,29,0.003,std,dynamic
2,82.62,0.6,0.5,333,0.138,mean,dynamic
2,23.49,0.6,0.5,29,0.003,std,dynamic
3,198.59,0.6,0.5,333,0.138,mean,dynamic
3,43.26,0.6,0.5,29,0.003,std,dynamic
4,258.19,0.6,0.5,333,0.138,mean,dynamic
4,35.2,0.6,0.5,29,0.003,std,dynamic
5,258.75,0.6,0.5,333,0.138,mean,dynamic
5,24.85,0.6,0.5,29,0.003,std,dynamic
6,242.44,0.6,0.5,333,0.138,mean,dynamic
6,19.87,0.6,0.5,29,0.003,std,dynamic
7,221.44,0.6,0.5,333,0.138,mean,dynamic
7,17.41,0.6,0.5,29,0.003,std,dynamic
8,201.25,0.6,0.5,333,0.138,mean,dynamic
8,15.87,0.6,0.5,29,0.003,std,dynamic
9,182.66,0.6,0.5,333,0.138,mean,dynamic
9,15.58,0.6,0.5,29,0.003,std,dynamic
10,164.81,0.6,0.5,333,0.138,mean,dynamic
10,15.32,0.6,0.5,29,0.003,std,dynamic
11,148.41,0.6,0.5,333,0.138,mean,dynamic
11,13.51,0.6,0.5,29,0.003,std,dynamic
12,133.88,0.6,0.5,333,0.138,mean,dynamic
12,12.46,0.6,0.5,29,0.003,std,dynamic
13,120.22,0.6,0.5,333,0.138,mean,dynamic
13,11.49,0.6,0.5,29,0.003,std,dynamic
14,107.97,0.6,0.5,333,0.138,mean,dynamic
14,10.81,0.6,0.5,29,0.003,std,dynamic
15,97.03,0.6,0.5,333,0.138,mean,dynamic
15,9.23,0.6,0.5,29,0.003,std,dynamic
16,87.16,0.6,0.5,333,0.138,mean,dynamic
16,8.58,0.6,0.5,29,0.003,std,dynamic
17,78.34,0.6,0.5,333,0.138,mean,dynamic
17,7.76,0.6,0.5,29,0.003,std,dynamic
18,71.09,0.6,0.5,333,0.138,mean,dynamic
18,7.48,0.6,0.5,29,0.003,std,dynamic
19,63.56,0.6,0.5,333,0.138,mean,dynamic
19,6.81,0.6,0.5,29,0.003,std,dynamic
20,57.34,0.6,0.5,333,0.138,mean,dynamic
20,6.52,0.6,0.5,29,0.003,std,dynamic
21,51.22,0.6,0.5,333,0.138,mean,dynamic
21,6.32,0.6,0.5,29,0.003,std,dynamic
22,46.34,0.6,0.5,333,0.138,mean,dynamic
22,5.91,0.6,0.5,29,0.003,std,dynamic
23,41.59,0.6,0.5,333,0.138,mean,dynamic
23,5.79,0.6,0.5,29,0.003,std,dynamic
24,37.78,0.6,0.5,333,0.138,mean,dynamic
24,5.86,0.6,0.5,29,0.003,std,dynamic
25,33.59,0.6,0.5,333,0.138,mean,dynamic
25,5.52,0.6,0.5,29,0.003,std,dynamic
26,31.03,0.6,0.5,333,0.138,mean,dynamic
26,4.9,0.6,0.5,29,0.003,std,dynamic
27,27.69,0.6,0.5,333,0.138,mean,dynamic
27,4.55,0.6,0.5,29,0.003,std,dynamic
28,25.06,0.6,0.5,333,0.138,mean,dynamic
28,4.26,0.6,0.5,29,0.003,std,dynamic
29,22.38,0.6,0.5,333,0.138,mean,dynamic
29,4.05,0.6,0.5,29,0.003,std,dynamic
30,19.91,0.6,0.5,333,0.138,mean,dynamic
30,3.51,0.6,0.5,29,0.003,std,dynamic
31,17.69,0.6,0.5,333,0.138,mean,dynamic
31,3.34,0.6,0.5,29,0.003,std,dynamic
32,15.78,0.6,0.5,333,0.138,mean,dynamic
32,3.3,0.6,0.5,29,0.003,std,dynamic
33,14.31,0.6,0.5,333,0.138,mean,dynamic
33,3.14,0.6,0.5,29,0.003,std,dynamic
34,12.84,0.6,0.5,333,0.138,mean,dynamic
34,3.29,0.6,0.5,29,0.003,std,dynamic
35,11.09,0.6,0.5,333,0.138,mean,dynamic
35,3.1,0.6,0.5,29,0.003,std,dynamic
36,10.03,0.6,0.5,333,0.138,mean,dynamic
36,3.09,0.6,0.5,29,0.003,std,dynamic
37,9.0,0.6,0.5,333,0.138,mean,dynamic
37,3.14,0.6,0.5,29,0.003,std,dynamic
38,8.22,0.6,0.5,333,0.138,mean,dynamic
38,2.89,0.6,0.5,29,0.003,std,dynamic
39,7.53,0.6,0.5,333,0.138,mean,dynamic
39,2.7,0.6,0.5,29,0.003,std,dynamic
40,6.84,0.6,0.5,333,0.138,mean,dynamic
40,2.68,0.6,0.5,29,0.003,std,dynamic
41,6.0,0.6,0.5,333,0.138,mean,dynamic
41,2.54,0.6,0.5,29,0.003,std,dynamic
42,5.34,0.6,0.5,333,0.138,mean,dynamic
42,2.56,0.6,0.5,29,0.003,std,dynamic
43,4.59,0.6,0.5,333,0.138,mean,dynamic
43,2.33,0.6,0.5,29,0.003,std,dynamic
0,5.0,0.7,0.5,288,0.079,mean,static
0,0.0,0.7,0.5,26,0.002,std,static
1,20.0,0.7,0.5,288,0.079,mean,static
1,3.67,0.7,0.5,26,0.002,std,static
2,85.5,0.7,0.5,288,0.079,mean,static
2,17.81,0.7,0.5,26,0.002,std,static
3,198.12,0.7,0.5,288,0.079,mean,static
3,30.58,0.7,0.5,26,0.002,std,static
4,239.5,0.7,0.5,288,0.079,mean,static
4,26.43,0.7,0.5,26,0.002,std,static
5,232.97,0.7,0.5,288,0.079,mean,static
5,23.34,0.7,0.5,26,0.002,std,static
6,217.34,0.7,0.5,288,0.079,mean,static
6,22.27,0.7,0.5,26,0.002,std,static
7,201.0,0.7,0.5,288,0.079,mean,static
7,21.54,0.7,0.5,26,0.002,std,static
8,185.09,0.7,0.5,288,0.079,mean,static
8,18.15,0.7,0.5,26,0.002,std,static
9,169.47,0.7,0.5,288,0.079,mean,static
9,16.8,0.7,0.5,26,0.002,std,static
10,152.44,0.7,0.5,288,0.079,mean,static
10,12.43,0.7,0.5,26,0.002,std,static
11,136.91,0.7,0.5,288,0.079,mean,static
11,11.21,0.7,0.5,26,0.002,std,static
12,121.62,0.7,0.5,288,0.079,mean,static
12,10.02,0.7,0.5,26,0.002,std,static
13,108.78,0.7,0.5,288,0.079,mean,static
13,11.42,0.7,0.5,26,0.002,std,static
14,98.59,0.7,0.5,288,0.079,mean,static
14,11.6,0.7,0.5,26,0.002,std,static
15,89.41,0.7,0.5,288,0.079,mean,static
15,11.32,0.7,0.5,26,0.002,std,static
16,80.78,0.7,0.5,288,0.079,mean,static
16,9.96,0.7,0.5,26,0.002,std,static
17,73.53,0.7,0.5,288,0.079,mean,static
17,9.59,0.7,0.5,26,0.002,std,static
18,66.28,0.7,0.5,288,0.079,mean,static
18,8.5,0.7,0.5,26,0.002,std,static
19,59.12,0.7,0.5,288,0.079,mean,static
19,7.45,0.7,0.5,26,0.002,std,static
20,53.62,0.7,0.5,288,0.079,mean,static
20,6.71,0.7,0.5,26,0.002,std,static
21,48.06,0.7,0.5,288,0.079,mean,static
21,5.55,0.7,0.5,26,0.002,std,static
22,43.22,0.7,0.5,288,0.079,mean,static
22,4.82,0.7,0.5,26,0.002,std,static
23,38.84,0.7,0.5,288,0.079,mean,static
23,4.82,0.7,0.5,26,0.002,std,static
24,34.53,0.7,0.5,288,0.079,mean,static
24,5.01,0.7,0.5,26,0.002,std,static
25,30.97,0.7,0.5,288,0.079,mean,static
25,4.61,0.7,0.5,26,0.002,std,static
26,28.16,0.7,0.5,288,0.079,mean,static
26,4.62,0.7,0.5,26,0.002,std,static
27,25.28,0.7,0.5,288,0.079,mean,static
27,3.88,0.7,0.5,26,0.002,std,static
28,22.44,0.7,0.5,288,0.079,mean,static
28,4.02,0.7,0.5,26,0.002,std,static
29,19.81,0.7,0.5,288,0.079,mean,static
29,3.79,0.7,0.5,26,0.002,std,static
30,17.62,0.7,0.5,288,0.079,mean,static
30,3.63,0.7,0.5,26,0.002,std,static
31,15.34,0.7,0.5,288,0.079,mean,static
31,3.27,0.7,0.5,26,0.002,std,static
32,13.88,0.7,0.5,288,0.079,mean,static
32,3.21,0.7,0.5,26,0.002,std,static
33,12.44,0.7,0.5,288,0.079,mean,static
33,2.94,0.7,0.5,26,0.002,std,static
34,10.69,0.7,0.5,288,0.079,mean,static
34,3.09,0.7,0.5,26,0.002,std,static
35,9.72,0.7,0.5,288,0.079,mean,static
35,2.91,0.7,0.5,26,0.002,std,static
36,8.84,0.7,0.5,288,0.079,mean,static
36,2.65,0.7,0.5,26,0.002,std,static
37,7.81,0.7,0.5,288,0.079,mean,static
37,2.36,0.7,0.5,26,0.002,std,static
38,6.72,0.7,0.5,288,0.079,mean,static
38,2.43,0.7,0.5,26,0.002,std,static
39,6.19,0.7,0.5,288,0.079,mean,static
39,2.39,0.7,0.5,26,0.002,std,static
40,5.72,0.7,0.5,288,0.079,mean,static
40,2.49,0.7,0.5,26,0.002,std,static
41,5.06,0.7,0.5,288,0.079,mean,static
41,2.12,0.7,0.5,26,0.002,std,static
42,4.5,0.7,0.5,288,0.079,mean,static
42,2.05,0.7,0.5,26,0.002,std,static
43,4.03,0.7,0.5,288,0.079,mean,static
43,1.96,0.7,0.5,26,0.002,std,static
0,5.0,0.7,0.5,341,0.13,mean,dynamic
0,0.0,0.7,0.5,20,0.002,std,dynamic
1,18.91,0.7,0.5,341,0.13,mean,dynamic
1,3.28,0.7,0.5,20,0.002,std,dynamic
2,83.84,0.7,0.5,341,0.13,mean,dynamic
