time,I,pol,r,ar,cc,V_tot,kind,net_type
0,0.0,0.7,0.6,4,0.002,8.11483739439676,std,dynamic
1,4.91,0.7,0.6,9,0.057,803,mean,dynamic
1,0.95,0.7,0.6,4,0.002,8.11483739439676,std,dynamic
2,4.66,0.7,0.6,9,0.057,803,mean,dynamic
2,1.41,0.7,0.6,4,0.002,8.11483739439676,std,dynamic
3,4.38,0.7,0.6,9,0.057,803,mean,dynamic
3,1.6,0.7,0.6,4,0.002,8.11483739439676,std,dynamic
4,4.06,0.7,0.6,9,0.057,803,mean,dynamic
4,1.64,0.7,0.6,4,0.002,8.11483739439676,std,dynamic
5,3.81,0.7,0.6,9,0.057,803,mean,dynamic
5,1.7,0.7,0.6,4,0.002,8.11483739439676,std,dynamic
6,3.34,0.7,0.6,9,0.057,803,mean,dynamic
6,1.88,0.7,0.6,4,0.002,8.11483739439676,std,dynamic
0,5.0,0.8,0.6,7,0.04,989,mean,static
0,0.0,0.8,0.6,2,0.003,4.616123238172915,std,static
1,5.69,0.8,0.6,7,0.04,989,mean,static
1,1.01,0.8,0.6,2,0.003,4.616123238172915,std,static
2,5.31,0.8,0.6,7,0.04,989,mean,static
2,1.78,0.8,0.6,2,0.003,4.616123238172915,std,static
3,4.84,0.8,0.6,7,0.04,989,mean,static
3,1.84,0.8,0.6,2,0.003,4.616123238172915,std,static
4,4.62,0.8,0.6,7,0.04,989,mean,static
4,1.98,0.8,0.6,2,0.003,4.616123238172915,std,static
5,4.09,0.8,0.6,7,0.04,989,mean,static
5,1.76,0.8,0.6,2,0.003,4.616123238172915,std,static
6,3.66,0.8,0.6,7,0.04,989,mean,static
6,1.63,0.8,0.6,2,0.003,4.616123238172915,std,static
7,3.12,0.8,0.6,7,0.04,989,mean,static
7,1.63,0.8,0.6,2,0.003,4.616123238172915,std,static
0,5.0,0.8,0.6,15,0.056,784,mean,dynamic
0,0.0,0.8,0.6,10,0.002,6.791251265414938,std,dynamic
1,4.97,0.8,0.6,15,0.056,784,mean,dynamic
1,1.29,0.8,0.6,10,0.002,6.791251265414938,std,dynamic
2,5.16,0.8,0.6,15,0.056,784,mean,dynamic
2,2.05,0.8,0.6,10,0.002,6.791251265414938,std,dynamic
3,4.5,0.8,0.6,15,0.056,784,mean,dynamic
3,1.87,0.8,0.6,10,0.002,6.791251265414938,std,dynamic
4,4.59,0.8,0.6,15,0.056,784,mean,dynamic
4,2.32,0.8,0.6,10,0.002,6.791251265414938,std,dynamic
5,4.53,0.8,0.6,15,0.056,784,mean,dynamic
5,2.59,0.8,0.6,10,0.002,6.791251265414938,std,dynamic
6,4.41,0.8,0.6,15,0.056,784,mean,dynamic
6,2.66,0.8,0.6,10,0.002,6.791251265414938,std,dynamic
0,5.0,0.9,0.6,8,0.041,990,mean,static
0,0.0,0.9,0.6,2,0.003,3.476343040826092,std,static
1,5.78,0.9,0.6,8,0.041,990,mean,static
1,1.11,0.9,0.6,2,0.003,3.476343040826092,std,static
2,6.16,0.9,0.6,8,0.041,990,mean,static
2,1.56,0.9,0.6,2,0.003,3.476343040826092,std,static
3,5.47,0.9,0.6,8,0.041,990,mean,static
3,1.56,0.9,0.6,2,0.003,3.476343040826092,std,static
4,4.88,0.9,0.6,8,0.041,990,mean,static
4,1.39,0.9,0.6,2,0.003,3.476343040826092,std,static
5,4.53,0.9,0.6,8,0.041,990,mean,static
5,1.52,0.9,0.6,2,0.003,3.476343040826092,std,static
6,4.12,0.9,0.6,8,0.041,990,mean,static
6,1.65,0.9,0.6,2,0.003,3.476343040826092,std,static
7,3.59,0.9,0.6,8,0.041,990,mean,static
7,1.73,0.9,0.6,2,0.003,3.476343040826092,std,static
0,5.0,0.9,0.6,16,0.058,774,mean,dynamic
0,0.0,0.9,0.6,12,0.002,4.634175863894248,std,dynamic
1,5.22,0.9,0.6,16,0.058,774,mean,dynamic
1,1.39,0.9,0.6,12,0.002,4.634175863894248,std,dynamic
2,5.62,0.9,0.6,16,0.058,774,mean,dynamic
2,2.39,0.9,0.6,12,0.002,4.634175863894248,std,dynamic
3,5.56,0.9,0.6,16,0.058,774,mean,dynamic
3,2.56,0.9,0.6,12,0.002,4.634175863894248,std,dynamic
4,5.12,0.9,0.6,16,0.058,774,mean,dynamic
4,3.0,0.9,0.6,12,0.002,4.634175863894248,std,dynamic
5,5.16,0.9,0.6,16,0.058,774,mean,dynamic
5,3.35,0.9,0.6,12,0.002,4.634175863894248,std,dynamic
6,4.62,0.9,0.6,16,0.058,774,mean,dynamic
6,3.08,0.9,0.6,12,0.002,4.634175863894248,std,dynamic
7,4.62,0.9,0.6,16,0.058,774,mean,dynamic
7,3.01,0.9,0.6,12,0.002,4.634175863894248,std,dynamic
0,5.0,0.1,0.7,7,0.04,989,mean,static
0,0.0,0.1,0.7,2,0.003,9.088969963642745,std,static
1,5.62,0.1,0.7,7,0.04,989,mean,static
1,1.36,0.1,0.7,2,0.003,9.088969963642745,std,static
2,5.84,0.1,0.7,7,0.04,989,mean,static
2,1.8,0.1,0.7,2,0.003,9.088969963642745,std,static
3,5.69,0.1,0.7,7,0.04,989,mean,static
3,1.91,0.1,0.7,2,0.003,9.088969963642745,std,static
4,4.59,0.1,0.7,7,0.04,989,mean,static
4,2.07,0.1,0.7,2,0.003,9.088969963642745,std,static
0,5.0,0.1,0.7,7,0.045,986,mean,dynamic
0,0.0,0.1,0.7,2,0.005,4.415438115295015,std,dynamic
1,5.41,0.1,0.7,7,0.045,986,mean,dynamic
1,1.45,0.1,0.7,2,0.005,4.415438115295015,std,dynamic
2,5.09,0.1,0.7,7,0.045,986,mean,dynamic
2,1.83,0.1,0.7,2,0.005,4.415438115295015,std,dynamic
3,4.78,0.1,0.7,7,0.045,986,mean,dynamic
3,2.12,0.1,0.7,2,0.005,4.415438115295015,std,dynamic
4,4.19,0.1,0.7,7,0.045,986,mean,dynamic
4,2.3,0.1,0.7,2,0.005,4.415438115295015,std,dynamic
5,3.66,0.1,0.7,7,0.045,986,mean,dynamic
5,1.83,0.1,0.7,2,0.005,4.415438115295015,std,dynamic
6,3.25,0.1,0.7,7,0.045,986,mean,dynamic
6,1.62,0.1,0.7,2,0.005,4.415438115295015,std,dynamic
7,2.81,0.1,0.7,7,0.045,986,mean,dynamic
7,1.61,0.1,0.7,2,0.005,4.415438115295015,std,dynamic
8,2.47,0.1,0.7,7,0.045,986,mean,dynamic
8,1.5,0.1,0.7,2,0.005,4.415438115295015,std,dynamic
0,5.0,0.2,0.7,7,0.04,990,mean,static
0,0.0,0.2,0.7,2,0.003,4.531896505603366,std,static
1,5.97,0.2,0.7,7,0.04,990,mean,static
1,1.19,0.2,0.7,2,0.003,4.531896505603366,std,static
2,5.72,0.2,0.7,7,0.04,990,mean,static
2,2.05,0.2,0.7,2,0.003,4.531896505603366,std,static
3,5.59,0.2,0.7,7,0.04,990,mean,static
3,2.45,0.2,0.7,2,0.003,4.531896505603366,std,static
4,4.84,0.2,0.7,7,0.04,990,mean,static
4,2.27,0.2,0.7,2,0.003,4.531896505603366,std,static
5,4.34,0.2,0.7,7,0.04,990,mean,static
5,2.23,0.2,0.7,2,0.003,4.531896505603366,std,static
6,3.69,0.2,0.7,7,0.04,990,mean,static
6,2.07,0.2,0.7,2,0.003,4.531896505603366,std,static
0,5.0,0.2,0.7,7,0.051,966,mean,dynamic
0,0.0,0.2,0.7,2,0.006,12.001912282528147,std,dynamic
1,4.84,0.2,0.7,7,0.051,966,mean,dynamic
1,1.39,0.2,0.7,2,0.006,12.001912282528147,std,dynamic
2,4.91,0.2,0.7,7,0.051,966,mean,dynamic
2,1.76,0.2,0.7,2,0.006,12.001912282528147,std,dynamic
3,4.59,0.2,0.7,7,0.051,966,mean,dynamic
3,2.16,0.2,0.7,2,0.006,12.001912282528147,std,dynamic
4,4.34,0.2,0.7,7,0.051,966,mean,dynamic
4,2.2,0.2,0.7,2,0.006,12.001912282528147,std,dynamic
0,5.0,0.3,0.7,7,0.041,991,mean,static
0,0.0,0.3,0.7,1,0.003,1.818954026356906,std,static
1,5.59,0.3,0.7,7,0.041,991,mean,static
1,1.14,0.3,0.7,1,0.003,1.818954026356906,std,static
2,5.66,0.3,0.7,7,0.041,991,mean,static
2,1.78,0.3,0.7,1,0.003,1.818954026356906,std,static
3,4.97,0.3,0.7,7,0.041,991,mean,static
3,2.04,0.3,0.7,1,0.003,1.818954026356906,std,static
4,4.66,0.3,0.7,7,0.041,991,mean,static
4,1.83,0.3,0.7,1,0.003,1.818954026356906,std,static
5,4.12,0.3,0.7,7,0.041,991,mean,static
5,1.65,0.3,0.7,1,0.003,1.818954026356906,std,static
6,3.62,0.3,0.7,7,0.041,991,mean,static
6,1.56,0.3,0.7,1,0.003,1.818954026356906,std,static
7,3.28,0.3,0.7,7,0.041,991,mean,static
7,1.46,0.3,0.7,1,0.003,1.818954026356906,std,static
8,3.0,0.3,0.7,7,0.041,991,mean,static
8,1.46,0.3,0.7,1,0.003,1.818954026356906,std,static
0,5.0,0.3,0.7,10,0.055,941,mean,dynamic
0,0.0,0.3,0.7,3,0.004,13.715866724345203,std,dynamic
1,5.66,0.3,0.7,10,0.055,941,mean,dynamic
1,1.11,0.3,0.7,3,0.004,13.715866724345203,std,dynamic
2,6.22,0.3,0.7,10,0.055,941,mean,dynamic
2,1.98,0.3,0.7,3,0.004,13.715866724345203,std,dynamic
3,6.41,0.3,0.7,10,0.055,941,mean,dynamic
3,2.47,0.3,0.7,3,0.004,13.715866724345203,std,dynamic
4,6.28,0.3,0.7,10,0.055,941,mean,dynamic
4,2.49,0.3,0.7,3,0.004,13.715866724345203,std,dynamic
5,5.09,0.3,0.7,10,0.055,941,mean,dynamic
5,2.52,0.3,0.7,3,0.004,13.715866724345203,std,dynamic
0,5.0,0.4,0.7,7,0.039,990,mean,static
0,0.0,0.4,0.7,2,0.003,3.151760420780742,std,static
1,5.72,0.4,0.7,7,0.039,990,mean,static
1,1.26,0.4,0.7,2,0.003,3.151760420780742,std,static
2,5.81,0.4,0.7,7,0.039,990,mean,static
2,1.61,0.4,0.7,2,0.003,3.151760420780742,std,static
3,5.34,0.4,0.7,7,0.039,990,mean,static
3,1.83,0.4,0.7,2,0.003,3.151760420780742,std,static
4,4.84,0.4,0.7,7,0.039,990,mean,static
4,2.15,0.4,0.7,2,0.003,3.151760420780742,std,static
5,4.56,0.4,0.7,7,0.039,990,mean,static
5,2.33,0.4,0.7,2,0.003,3.151760420780742,std,static
6,3.94,0.4,0.7,7,0.039,990,mean,static
6,2.14,0.4,0.7,2,0.003,3.151760420780742,std,static
0,5.0,0.4,0.7,10,0.057,905,mean,dynamic
0,0.0,0.4,0.7,5,0.003,11.03333018630368,std,dynamic
1,5.62,0.4,0.7,10,0.057,905,mean,dynamic
1,1.08,0.4,0.7,5,0.003,11.03333018630368,std,dynamic
2,5.72,0.4,0.7,10,0.057,905,mean,dynamic
2,1.66,0.4,0.7,5,0.003,11.03333018630368,std,dynamic
3,5.84,0.4,0.7,10,0.057,905,mean,dynamic
3,2.03,0.4,0.7,5,0.003,11.03333018630368,std,dynamic
4,5.56,0.4,0.7,10,0.057,905,mean,dynamic
4,2.57,0.4,0.7,5,0.003,11.03333018630368,std,dynamic
5,4.84,0.4,0.7,10,0.057,905,mean,dynamic
5,2.24,0.4,0.7,5,0.003,11.03333018630368,std,dynamic
6,4.41,0.4,0.7,10,0.057,905,mean,dynamic
6,2.45,0.4,0.7,5,0.003,11.03333018630368,std,dynamic
0,5.0,0.5,0.7,7,0.041,991,mean,static
0,0.0,0.5,0.7,2,0.003,3.9245819841099,std,static
1,5.78,0.5,0.7,7,0.041,991,mean,static
1,1.22,0.5,0.7,2,0.003,3.9245819841099,std,static
2,5.5,0.5,0.7,7,0.041,991,mean,static
2,1.58,0.5,0.7,2,0.003,3.9245819841099,std,static
3,5.22,0.5,0.7,7,0.041,991,mean,static
3,2.03,0.5,0.7,2,0.003,3.9245819841099,std,static
4,4.62,0.5,0.7,7,0.041,991,mean,static
4,1.95,0.5,0.7,2,0.003,3.9245819841099,std,static
5,3.84,0.5,0.7,7,0.041,991,mean,static
5,1.87,0.5,0.7,2,0.003,3.9245819841099,std,static
6,3.41,0.5,0.7,7,0.041,991,mean,static
6,1.83,0.5,0.7,2,0.003,3.9245819841099,std,static
0,5.0,0.5,0.7,9,0.058,873,mean,dynamic
0,0.0,0.5,0.7,4,0.002,14.936846220002401,std,dynamic
1,5.31,0.5,0.7,9,0.058,873,mean,dynamic
1,1.24,0.5,0.7,4,0.002,14.936846220002401,std,dynamic
2,5.47,0.5,0.7,9,0.058,873,mean,dynamic
2,1.77,0.5,0.7,4,0.002,14.936846220002401,std,dynamic
3,5.25,0.5,0.7,9,0.058,873,mean,dynamic
3,2.02,0.5,0.7,4,0.002,14.936846220002401,std,dynamic
4,5.06,0.5,0.7,9,0.058,873,mean,dynamic
4,2.01,0.5,0.7,4,0.002,14.936846220002401,std,dynamic
5,4.72,0.5,0.7,9,0.058,873,mean,dynamic
5,2.15,0.5,0.7,4,0.002,14.936846220002401,std,dynamic
6,4.31,0.5,0.7,9,0.058,873,mean,dynamic
6,2.02,0.5,0.7,4,0.002,14.936846220002401,std,dynamic
7,3.94,0.5,0.7,9,0.058,873,mean,dynamic
7,2.03,0.5,0.7,4,0.002,14.936846220002401,std,dynamic
8,3.44,0.5,0.7,9,0.058,873,mean,dynamic
8,2.06,0.5,0.7,4,0.002,14.936846220002401,std,dynamic
0,5.0,0.6,0.7,7,0.041,991,mean,static
0,0.0,0.6,0.7,2,0.003,2.9148059540902547,std,static
1,5.72,0.6,0.7,7,0.041,991,mean,static
1,1.07,0.6,0.7,2,0.003,2.9148059540902547,std,static
2,5.56,0.6,0.7,7,0.041,991,mean,static
2,2.08,0.6,0.7,2,0.003,2.9148059540902547,std,static
3,4.94,0.6,0.7,7,0.041,991,mean,static
3,2.09,0.6,0.7,2,0.003,2.9148059540902547,std,static
4,4.44,0.6,0.7,7,0.041,991,mean,static
4,1.8,0.6,0.7,2,0.003,2.9148059540902547,std,static
5,3.78,0.6,0.7,7,0.041,991,mean,static
5,1.63,0.6,0.7,2,0.003,2.9148059540902547,std,static
6,3.34,0.6,0.7,7,0.041,991,mean,static
6,1.51,0.6,0.7,2,0.003,2.9148059540902547,std,static
7,3.16,0.6,0.7,7,0.041,991,mean,static
7,1.44,0.6,0.7,2,0.003,2.9148059540902547,std,static
8,2.81,0.6,0.7,7,0.041,991,mean,static
8,1.51,0.6,0.7,2,0.003,2.9148059540902547,std,static
0,5.0,0.6,0.7,11,0.057,831,mean,dynamic
0,0.0,0.6,0.7,6,0.002,10.615390875398795,std,dynamic
1,5.56,0.6,0.7,11,0.057,831,mean,dynamic
1,1.54,0.6,0.7,6,0.002,10.615390875398795,std,dynamic
2,5.81,0.6,0.7,11,0.057,831,mean,dynamic
2,2.13,0.6,0.7,6,0.002,10.615390875398795,std,dynamic
3,5.5,0.6,0.7,11,0.057,831,mean,dynamic
3,2.32,0.6,0.7,6,0.002,10.615390875398795,std,dynamic
4,4.97,0.6,0.7,11,0.057,831,mean,dynamic
4,2.57,0.6,0.7,6,0.002,10.615390875398795,std,dynamic
5,4.72,0.6,0.7,11,0.057,831,mean,dynamic
5,2.4,0.6,0.7,6,0.002,10.615390875398795,std,dynamic
6,4.53,0.6,0.7,11,0.057,831,mean,dynamic
6,2.83,0.6,0.7,6,0.002,10.615390875398795,std,dynamic
0,5.0,0.7,0.7,7,0.04,991,mean,static
0,0.0,0.7,0.7,2,0.003,2.368411915187052,std,static
1,5.59,0.7,0.7,7,0.04,991,mean,static
1,1.06,0.7,0.7,2,0.003,2.368411915187052,std,static
2,5.59,0.7,0.7,7,0.04,991,mean,static
2,1.66,0.7,0.7,2,0.003,2.368411915187052,std,static
3,5.28,0.7,0.7,7,0.04,991,mean,static
3,1.66,0.7,0.7,2,0.003,2.368411915187052,std,static
4,4.66,0.7,0.7,7,0.04,991,mean,static
4,1.55,0.7,0.7,2,0.003,2.368411915187052,std,static
5,4.34,0.7,0.7,7,0.04,991,mean,static
5,1.47,0.7,0.7,2,0.003,2.368411915187052,std,static
6,3.97,0.7,0.7,7,0.04,991,mean,static
6,1.36,0.7,0.7,2,0.003,2.368411915187052,std,static
7,3.44,0.7,0.7,7,0.04,991,mean,static
7,1.12,0.7,0.7,2,0.003,2.368411915187052,std,static
8,3.06,0.7,0.7,7,0.04,991,mean,static
8,1.2,0.7,0.7,2,0.003,2.368411915187052,std,static
9,2.69,0.7,0.7,7,0.04,991,mean,static
9,1.29,0.7,0.7,2,0.003,2.368411915187052,std,static
10,2.31,0.7,0.7,7,0.04,991,mean,static
10,1.1,0.7,0.7,2,0.003,2.368411915187052,std,static
0,5.0,0.7,0.7,11,0.057,810,mean,dynamic
0,0.0,0.7,0.7,6,0.002,8.070006195784487,std,dynamic
1,5.25,0.7,0.7,11,0.057,810,mean,dynamic
1,1.15,0.7,0.7,6,0.002,8.070006195784487,std,dynamic
2,5.38,0.7,0.7,11,0.057,810,mean,dynamic
2,1.88,0.7,0.7,6,0.002,8.070006195784487,std,dynamic
3,5.0,0.7,0.7,11,0.057,810,mean,dynamic
3,2.38,0.7,0.7,6,0.002,8.070006195784487,std,dynamic
4,5.09,0.7,0.7,11,0.057,810,mean,dynamic
4,2.66,0.7,0.7,6,0.002,8.070006195784487,std,dynamic
5,4.66,0.7,0.7,11,0.057,810,mean,dynamic
5,2.48,0.7,0.7,6,0.002,8.070006195784487,std,dynamic
6,4.44,0.7,0.7,11,0.057,810,mean,dynamic
6,2.6,0.7,0.7,6,0.002,8.070006195784487,std,dynamic
7,4.22,0.7,0.7,11,0.057,810,mean,dynamic
7,2.58,0.7,0.7,6,0.002,8.070006195784487,std,dynamic
8,3.72,0.7,0.7,11,0.057,810,mean,dynamic
8,2.4,0.7,0.7,6,0.002,8.070006195784487,std,dynamic
9,3.34,0.7,0.7,11,0.057,810,mean,dynamic
9,2.3,0.7,0.7,6,0.002,8.070006195784487,std,dynamic
0,5.0,0.8,0.7,7,0.039,991,mean,static
0,0.0,0.8,0.7,1,0.003,2.680951323690902,std,static
1,5.84,0.8,0.7,7,0.039,991,mean,static
1,1.06,0.8,0.7,1,0.003,2.680951323690902,std,static
2,5.03,0.8,0.7,7,0.039,991,mean,static
2,1.33,0.8,0.7,1,0.003,2.680951323690902,std,static
3,4.62,0.8,0.7,7,0.039,991,mean,static
3,1.56,0.8,0.7,1,0.003,2.680951323690902,std,static
4,4.12,0.8,0.7,7,0.039,991,mean,static
4,1.56,0.8,0.7,1,0.003,2.680951323690902,std,static
5,3.62,0.8,0.7,7,0.039,991,mean,static
5,1.73,0.8,0.7,1,0.003,2.680951323690902,std,static
6,3.19,0.8,0.7,7,0.039,991,mean,static
6,1.67,0.8,0.7,1,0.003,2.680951323690902,std,static
7,2.94,0.8,0.7,7,0.039,991,mean,static
7,1.84,0.8,0.7,1,0.003,2.680951323690902,std,static
0,5.0,0.8,0.7,12,0.055,786,mean,dynamic
0,0.0,0.8,0.7,8,0.002,8.317902379807062,std,dynamic
1,5.03,0.8,0.7,12,0.055,786,mean,dynamic
1,1.4,0.8,0.7,8,0.002,8.317902379807062,std,dynamic
2,4.88,0.8,0.7,12,0.055,786,mean,dynamic
2,1.96,0.8,0.7,8,0.002,8.317902379807062,std,dynamic
3,4.72,0.8,0.7,12,0.055,786,mean,dynamic
3,2.41,0.8,0.7,8,0.002,8.317902379807062,std,dynamic
0,5.0,0.9,0.7,7,0.04,991,mean,static
0,0.0,0.9,0.7,2,0.003,2.708313301207968,std,static
1,5.66,0.9,0.7,7,0.04,991,mean,static
1,1.21,0.9,0.7,2,0.003,2.708313301207968,std,static
2,5.81,0.9,0.7,7,0.04,991,mean,static
2,2.01,0.9,0.7,2,0.003,2.708313301207968,std,static
3,5.47,0.9,0.7,7,0.04,991,mean,static
3,2.08,0.9,0.7,2,0.003,2.708313301207968,std,static
4,4.5,0.9,0.7,7,0.04,991,mean,static
4,1.92,0.9,0.7,2,0.003,2.708313301207968,std,static
5,4.09,0.9,0.7,7,0.04,991,mean,static
5,2.25,0.9,0.7,2,0.003,2.708313301207968,std,static
6,3.56,0.9,0.7,7,0.04,991,mean,static
6,2.26,0.9,0.7,2,0.003,2.708313301207968,std,static
7,3.06,0.9,0.7,7,0.04,991,mean,static
7,2.0,0.9,0.7,2,0.003,2.708313301207968,std,static
8,2.53,0.9,0.7,7,0.04,991,mean,static
8,1.98,0.9,0.7,2,0.003,2.708313301207968,std,static
0,5.0,0.9,0.7,18,0.058,776,mean,dynamic
0,0.0,0.9,0.7,11,0.003,3.276335605520289,std,dynamic
1,5.88,0.9,0.7,18,0.058,776,mean,dynamic
1,1.65,0.9,0.7,11,0.003,3.276335605520289,std,dynamic
2,6.12,0.9,0.7,18,0.058,776,mean,dynamic
2,2.12,0.9,0.7,11,0.003,3.276335605520289,std,dynamic
3,5.72,0.9,0.7,18,0.058,776,mean,dynamic
3,2.07,0.9,0.7,11,0.003,3.276335605520289,std,dynamic
4,5.22,0.9,0.7,18,0.058,776,mean,dynamic
4,2.15,0.9,0.7,11,0.003,3.276335605520289,std,dynamic
5,4.88,0.9,0.7,18,0.058,776,mean,dynamic
5,2.51,0.9,0.7,11,0.003,3.276335605520289,std,dynamic
6,4.72,0.9,0.7,18,0.058,776,mean,dynamic
6,2.71,0.9,0.7,11,0.003,3.276335605520289,std,dynamic
7,4.91,0.9,0.7,18,0.058,776,mean,dynamic
7,3.54,0.9,0.7,11,0.003,3.276335605520289,std,dynamic
8,4.78,0.9,0.7,18,0.058,776,mean,dynamic
8,3.46,0.9,0.7,11,0.003,3.276335605520289,std,dynamic
9,4.59,0.9,0.7,18,0.058,776,mean,dynamic
9,3.3,0.9,0.7,11,0.003,3.276335605520289,std,dynamic
10,4.19,0.9,0.7,18,0.058,776,mean,dynamic
10,3.23,0.9,0.7,11,0.003,3.276335605520289,std,dynamic
11,3.59,0.9,0.7,18,0.058,776,mean,dynamic
11,2.97,0.9,0.7,11,0.003,3.276335605520289,std,dynamic
0,5.0,0.1,0.8,7,0.04,991,mean,static
0,0.0,0.1,0.8,2,0.003,4.588432296275058,std,static
1,5.56,0.1,0.8,7,0.04,991,mean,static
1,1.03,0.1,0.8,2,0.003,4.588432296275058,std,static
2,5.66,0.1,0.8,7,0.04,991,mean,static
2,1.8,0.1,0.8,2,0.003,4.588432296275058,std,static
3,4.88,0.1,0.8,7,0.04,991,mean,static
3,2.0,0.1,0.8,2,0.003,4.588432296275058,std,static
4,4.34,0.1,0.8,7,0.04,991,mean,static
4,2.24,0.1,0.8,2,0.003,4.588432296275058,std,static
0,5.0,0.1,0.8,7,0.045,987,mean,dynamic
0,0.0,0.1,0.8,2,0.005,3.9285612824544307,std,dynamic
1,5.62,0.1,0.8,7,0.045,987,mean,dynamic
1,1.34,0.1,0.8,2,0.005,3.9285612824544307,std,dynamic
2,5.62,0.1,0.8,7,0.045,987,mean,dynamic
2,1.71,0.1,0.8,2,0.005,3.9285612824544307,std,dynamic
3,4.91,0.1,0.8,7,0.045,987,mean,dynamic
3,1.93,0.1,0.8,2,0.005,3.9285612824544307,std,dynamic
4,4.25,0.1,0.8,7,0.045,987,mean,dynamic
4,1.98,0.1,0.8,2,0.005,3.9285612824544307,std,dynamic
5,3.78,0.1,0.8,7,0.045,987,mean,dynamic
5,2.25,0.1,0.8,2,0.005,3.9285612824544307,std,dynamic
6,3.12,0.1,0.8,7,0.045,987,mean,dynamic
6,2.22,0.1,0.8,2,0.005,3.9285612824544307,std,dynamic
0,5.0,0.2,0.8,6,0.039,991,mean,static
0,0.0,0.2,0.8,1,0.002,3.5154513846019833,std,static
1,5.38,0.2,0.8,6,0.039,991,mean,static
1,1.19,0.2,0.8,1,0.002,3.5154513846019833,std,static
2,5.03,0.2,0.8,6,0.039,991,mean,static
2,1.88,0.2,0.8,1,0.002,3.5154513846019833,std,static
3,4.22,0.2,0.8,6,0.039,991,mean,static
3,2.16,0.2,0.8,1,0.002,3.5154513846019833,std,static
4,3.91,0.2,0.8,6,0.039,991,mean,static
4,2.21,0.2,0.8,1,0.002,3.5154513846019833,std,static
0,5.0,0.2,0.8,8,0.051,970,mean,dynamic
0,0.0,0.2,0.8,2,0.005,6.740661943570528,std,dynamic
1,5.75,0.2,0.8,8,0.051,970,mean,dynamic
1,1.48,0.2,0.8,2,0.005,6.740661943570528,std,dynamic
2,5.97,0.2,0.8,8,0.051,970,mean,dynamic
2,2.2,0.2,0.8,2,0.005,6.740661943570528,std,dynamic
3,5.06,0.2,0.8,8,0.051,970,mean,dynamic
3,2.11,0.2,0.8,2,0.005,6.740661943570528,std,dynamic
4,4.78,0.2,0.8,8,0.051,970,mean,dynamic
4,2.1,0.2,0.8,2,0.005,6.740661943570528,std,dynamic
5,4.25,0.2,0.8,8,0.051,970,mean,dynamic
5,2.15,0.2,0.8,2,0.005,6.740661943570528,std,dynamic
6,3.69,0.2,0.8,8,0.051,970,mean,dynamic
6,2.17,0.2,0.8,2,0.005,6.740661943570528,std,dynamic
0,5.0,0.3,0.8,7,0.04,991,mean,static
0,0.0,0.3,0.8,2,0.003,4.090767042988393,std,static
1,5.53,0.3,0.8,7,0.04,991,mean,static
1,0.97,0.3,0.8,2,0.003,4.090767042988393,std,static
2,5.47,0.3,0.8,7,0.04,991,mean,static
2,1.77,0.3,0.8,2,0.003,4.090767042988393,std,static
3,4.75,0.3,0.8,7,0.04,991,mean,static
3,1.79,0.3,0.8,2,0.003,4.090767042988393,std,static
4,4.0,0.3,0.8,7,0.04,991,mean,static
4,1.92,0.3,0.8,2,0.003,4.090767042988393,std,static
5,3.44,0.3,0.8,7,0.04,991,mean,static
5,1.9,0.3,0.8,2,0.003,4.090767042988393,std,static
0,5.0,0.3,0.8,8,0.055,946,mean,dynamic
0,0.0,0.3,0.8,2,0.004,9.603822074439947,std,dynamic
1,5.59,0.3,0.8,8,0.055,946,mean,dynamic
1,1.41,0.3,0.8,2,0.004,9.603822074439947,std,dynamic
2,5.31,0.3,0.8,8,0.055,946,mean,dynamic
2,1.98,0.3,0.8,2,0.004,9.603822074439947,std,dynamic
3,5.19,0.3,0.8,8,0.055,946,mean,dynamic
3,2.3,0.3,0.8,2,0.004,9.603822074439947,std,dynamic
4,4.75,0.3,0.8,8,0.055,946,mean,dynamic
4,2.36,0.3,0.8,2,0.004,9.603822074439947,std,dynamic
5,4.25,0.3,0.8,8,0.055,946,mean,dynamic
5,2.29,0.3,0.8,2,0.004,9.603822074439947,std,dynamic
6,3.81,0.3,0.8,8,0.055,946,mean,dynamic
6,2.2,0.3,0.8,2,0.004,9.603822074439947,std,dynamic
0,5.0,0.4,0.8,7,0.041,991,mean,static
0,0.0,0.4,0.8,2,0.003,2.0530084632071053,std,static
1,6.0,0.4,0.8,7,0.041,991,mean,static
1,1.22,0.4,0.8,2,0.003,2.0530084632071053,std,static
2,5.75,0.4,0.8,7,0.041,991,mean,static
2,2.02,0.4,0.8,2,0.003,2.0530084632071053,std,static
3,4.91,0.4,0.8,7,0.041,991,mean,static
3,2.04,0.4,0.8,2,0.003,2.0530084632071053,std,static
4,4.31,0.4,0.8,7,0.041,991,mean,static
4,1.94,0.4,0.8,2,0.003,2.0530084632071053,std,static
5,3.66,0.4,0.8,7,0.041,991,mean,static
5,1.76,0.4,0.8,2,0.003,2.0530084632071053,std,static
6,3.31,0.4,0.8,7,0.041,991,mean,static
6,1.79,0.4,0.8,2,0.003,2.0530084632071053,std,static
0,5.0,0.4,0.8,9,0.057,911,mean,dynamic
0,0.0,0.4,0.8,5,0.002,13.004769257372466,std,dynamic
1,5.81,0.4,0.8,9,0.057,911,mean,dynamic
1,1.49,0.4,0.8,5,0.002,13.004769257372466,std,dynamic
